# Directed graph: soc-sign-Slashdot090221
# Slashdot Zoo signed social network from February 21 2009
# Nodes: 82144 Edges: 549202
# FromNodeId	ToNodeId	Sign
245	1280	1
245	1298	1
245	1334	1
245	1344	1
245	1357	1
245	1417	1
245	1544	1
245	1589	1
245	1631	-1
245	1819	1
245	1821	1
245	2033	1
245	2238	1
245	2245	1
245	2406	1
245	2784	1
245	2797	1
245	2812	1
245	2820	1
245	2870	1
245	3160	1
245	3209	1
245	3248	-1
245	3297	1
245	3673	-1
245	4096	1
245	4832	1
245	4948	1
245	5161	1
245	6662	1
245	6728	-1
245	9726	1
245	9859	1
245	9903	1
245	10443	1
245	10540	1
245	10872	1
245	11197	1
245	11954	1
245	12472	1
245	13174	1
245	13526	1
245	14554	1
245	14862	1
245	14908	1
245	14951	1
245	16430	1
245	18086	1
245	19455	1
245	21262	1
245	21319	1
245	22143	1
245	28536	1
245	29584	1
245	29585	1
245	29586	1
245	29587	1
245	29588	-1
246	31628	1
247	35	1
247	191	1
247	466	1
247	849	1
247	1247	-1
247	1371	1
247	1589	1
247	1727	1
247	2238	1
247	3042	1
247	4088	1
247	4309	1
247	4381	1
247	4948	1
247	5223	1
247	5833	1
247	5977	1
247	8221	1
247	8845	1
247	9004	1
247	10093	-1
247	13750	1
247	18320	1
247	22042	1
247	23259	1
247	23623	1
247	24772	1
247	27800	1
247	28836	1
247	29521	1
247	30443	1
247	30716	1
247	30717	1
247	30718	1
247	30719	1
247	30720	1
247	30721	1
247	30722	1
247	30723	1
247	30724	1
247	30725	1
247	30726	-1
249	191	1
249	590	1
249	869	-1
249	1478	-1
249	1522	-1
249	1537	-1
249	1737	-1
249	2045	1
249	4521	-1
249	5077	1
249	6950	-1
249	8703	-1
249	8914	1
249	10687	1
249	14273	1
249	15106	-1
249	16737	-1
249	17943	-1
249	23614	-1
249	26030	1
249	30446	-1
249	31629	1
249	31630	1
249	31631	-1
249	31632	-1
249	31633	-1
249	31634	-1
249	31635	-1
249	31636	-1
251	191	1
251	871	1
251	6377	1
251	8469	1
251	9272	1
251	10550	1
251	14938	1
251	31637	1
255	191	1
256	35	1
256	191	1
256	263	1
256	264	1
256	433	1
256	460	1
256	466	1
256	495	1
256	512	1
256	524	1
256	530	1
256	531	1
256	534	1
256	576	1
256	596	1
256	606	1
256	629	1
256	660	1
256	668	1
256	678	-1
256	774	-1
256	790	-1
256	860	-1
256	884	-1
256	885	1
256	888	1
256	929	-1
256	940	1
256	1024	1
256	1052	1
256	1187	1
256	1237	1
256	1239	1
256	1240	1
256	1241	-1
256	1373	1
256	1469	1
256	1522	-1
256	1758	1
256	1763	1
256	2023	-1
256	2238	-1
256	2329	1
256	2358	-1
256	2406	1
256	2506	1
256	2838	-1
256	2894	-1
256	2900	-1
256	3217	-1
256	3397	-1
256	3444	-1
256	3531	1
256	3617	-1
256	3667	1
256	3694	-1
256	3840	1
256	3970	-1
256	4225	1
256	4499	-1
256	4606	-1
256	4901	-1
256	4919	1
256	5094	1
256	5128	-1
256	5139	-1
256	5156	1
256	5191	1
256	5234	-1
256	5408	-1
256	5641	1
256	6237	1
256	6377	1
256	6693	1
256	6883	1
256	6911	1
256	7488	-1
256	9233	1
256	9250	-1
256	9487	1
256	9546	-1
256	9555	-1
256	9807	-1
256	9836	1
256	10038	1
256	10061	-1
256	10103	-1
256	10131	-1
256	10302	1
256	10634	-1
256	10687	-1
256	11439	-1
256	11532	-1
256	11587	1
256	12718	-1
256	12968	1
256	13052	-1
256	13055	-1
256	13362	-1
256	13592	-1
256	13868	1
256	14836	1
256	15019	-1
256	15114	-1
256	15234	-1
256	15407	1
256	15570	1
256	15809	1
256	16162	-1
256	16557	-1
256	18819	1
256	19913	-1
256	21396	-1
256	21788	1
256	22111	1
256	25144	-1
256	25167	-1
256	25510	-1
256	25788	-1
256	28010	1
256	28162	1
256	28394	1
256	29436	1
256	29648	-1
256	29694	-1
256	29797	-1
256	29887	-1
256	30067	1
256	30068	1
256	30069	1
256	30070	1
256	30071	1
256	30072	1
256	30073	1
256	30074	1
256	30075	1
256	30076	1
256	30077	-1
256	30078	-1
256	30079	-1
256	30080	-1
256	30081	-1
256	30082	-1
256	30083	-1
256	30084	-1
256	30085	-1
256	30086	-1
256	30087	-1
256	30088	-1
257	8501	1
258	71	1
258	79	1
258	87	1
258	88	1
258	92	1
258	103	1
258	149	1
258	159	1
258	195	1
258	197	1
258	262	1
258	277	1
258	362	1
258	450	1
258	599	1
258	662	1
258	727	1
258	806	1
258	811	1
258	813	1
258	827	1
258	832	1
258	862	1
258	906	-1
258	912	1
258	922	1
258	933	1
258	938	1
258	940	1
258	973	1
258	980	1
258	998	1
258	1034	1
258	1042	1
258	1052	1
258	1070	1
258	1087	1
258	1088	1
258	1146	1
258	1161	1
258	1183	1
258	1203	1
258	1223	1
258	1287	1
258	1346	1
258	1353	1
258	1406	1
258	1536	1
258	1544	1
258	1701	1
258	1740	1
258	1958	1
258	1997	1
258	2172	1
258	2238	1
258	2503	1
258	2505	1
258	2541	1
258	2550	1
258	2551	1
258	2571	1
258	2573	1
258	2582	1
258	2583	1
258	2591	1
258	2593	1
258	2775	1
258	2861	1
258	2927	1
258	2930	1
258	3154	1
258	3264	1
258	3594	1
258	3686	1
258	3702	1
258	3852	1
258	3894	1
258	4354	1
258	4956	1
258	5078	1
258	5111	1
258	5179	1
258	5225	1
258	5699	1
258	6546	1
258	8052	1
258	8781	1
258	9968	1
258	12949	1
258	13546	1
258	14618	1
258	17299	1
258	18753	1
258	19383	1
258	20416	1
258	29386	1
258	29933	1
258	30687	1
258	31638	1
258	31639	1
258	31640	1
258	31641	1
259	423	1
259	660	1
259	841	1
259	1239	1
259	1268	1
259	1833	1
259	2490	1
259	2936	1
259	5223	1
259	6167	1
259	6468	1
259	9833	1
259	27472	1
259	30753	1
259	31642	1
261	80	1
261	191	1
261	266	1
261	313	1
261	508	1
261	531	-1
261	660	1
261	754	1
261	1024	1
261	1238	1
261	1239	1
261	1344	-1
261	1382	1
261	1631	1
261	2452	1
261	2805	-1
261	2813	1
261	2965	1
261	3269	1
261	3455	-1
261	3617	-1
261	3626	1
261	4173	-1
261	4451	-1
261	4627	-1
261	4919	1
261	5210	1
261	5223	1
261	5408	-1
261	5576	1
261	5716	1
261	6310	1
261	6533	1
261	8620	-1
261	8940	1
261	9330	1
261	9813	-1
261	10757	-1
261	11140	1
261	11657	-1
261	12968	1
261	13163	1
261	14277	1
261	14427	1
261	16891	-1
261	18915	1
261	20144	1
261	25002	1
261	30222	1
261	31643	1
261	31644	1
261	31645	-1
263	191	1
263	1942	-1
263	2894	1
263	3472	1
263	3529	1
263	4746	1
263	5281	-1
263	5983	1
263	8765	1
263	10675	-1
263	29497	-1
263	31646	1
264	112	1
264	1269	1
264	7459	1
264	8834	1
264	8930	1
264	12418	1
264	16948	1
264	29400	1
264	31647	1
264	31648	1
265	33	1
265	41	1
265	58	1
265	80	1
265	127	1
265	172	1
265	191	1
265	636	1
265	1649	1
265	1706	-1
265	1875	1
265	1953	1
265	1958	1
265	2238	1
265	2406	1
265	2764	-1
265	3026	1
265	3051	-1
265	3326	1
265	4101	1
265	4833	1
265	8345	1
265	10600	1
265	11911	1
265	12055	1
265	14459	1
265	14638	1
265	15773	1
265	27458	1
265	27459	1
265	27460	1
265	27461	1
265	27462	1
265	27463	1
265	27464	1
265	27465	1
265	27466	1
266	112	1
266	191	1
266	1052	1
266	1302	1
266	1360	1
266	1394	1
266	1522	1
266	1544	1
266	1631	1
266	1958	1
266	2023	1
266	2452	1
266	3645	1
266	5800	1
266	9164	1
266	10006	1
266	12581	1
266	12964	1
266	13026	1
266	13582	1
266	14042	1
266	21560	1
266	22634	1
266	25366	1
266	30415	1
266	31649	1
266	31650	1
269	501	1
269	1122	-1
269	1247	1
269	2042	1
269	7455	1
269	7802	1
269	10592	1
269	12162	1
269	31651	1
269	31652	1
270	112	1
270	906	1
270	1006	1
270	1009	1
270	2811	-1
270	5758	1
270	6372	1
270	8475	1
270	8819	1
270	22637	1
270	24454	1
270	31653	1
270	31654	1
270	31655	1
270	31656	-1
270	31657	-1
273	83	1
273	1013	1
273	1111	1
273	2115	1
273	2565	1
275	90	-1
275	191	1
275	425	1
275	450	1
275	666	1
275	1233	1
275	1461	1
275	1502	1
275	3014	1
275	3068	1
275	3324	1
275	6372	1
275	6468	1
275	6561	-1
275	9252	-1
275	9557	-1
275	10459	-1
275	13683	1
275	24385	-1
275	25529	1
275	31658	1
275	31659	1
275	31660	1
275	31661	1
275	31662	1
275	31663	1
275	31664	1
275	31665	1
275	31666	1
277	191	1
277	313	1
277	438	-1
277	1319	1
277	2057	1
277	2497	1
277	2900	1
277	4047	1
277	6900	-1
277	8367	1
277	11450	-1
277	14463	1
277	23730	1
277	28275	1
277	31667	1
279	191	1
279	734	1
282	907	1
282	1191	1
282	1212	1
282	1353	1
282	3415	1
282	5175	1
282	6352	1
282	7945	1
282	9430	1
282	14095	1
282	16159	1
282	21425	1
282	28436	1
282	30609	1
282	31668	1
286	191	1
286	330	1
286	1180	1
286	1237	1
286	1241	1
286	1981	1
286	23343	1
286	28916	1
286	31669	1
286	31670	1
287	1429	1
287	18040	1
288	191	1
288	542	1
288	1324	1
288	1344	1
288	3455	1
288	4025	1
288	4493	1
288	4777	1
288	8159	1
288	8221	1
288	14763	1
288	19474	1
288	21531	1
288	30229	1
288	31671	1
288	31672	1
288	31673	1
289	1701	1
289	6265	1
289	24756	1
290	349	1
290	4609	1
290	31674	1
292	8508	1
292	9920	1
295	483	1
295	741	1
295	29509	1
295	31675	1
296	191	1
296	3474	1
296	8185	-1
296	14793	1
298	433	-1
298	531	-1
298	534	-1
298	9545	-1
298	9802	-1
298	9813	-1
298	9835	-1
298	10762	-1
298	13386	-1
298	19668	-1
298	19670	-1
298	20640	-1
298	20641	-1
298	20642	-1
298	20643	-1
298	20644	-1
298	31676	1
298	31677	-1
299	31678	1
300	2920	1
300	2930	1
300	3841	-1
300	7987	1
300	12862	1
300	30060	1
300	31679	1
300	31680	1
300	31681	-1
301	35	1
301	191	1
301	421	1
301	461	1
301	531	1
301	636	1
301	770	1
301	779	-1
301	871	1
301	1321	-1
301	1403	-1
301	1515	1
301	1549	-1
301	1700	-1
301	2477	1
301	3217	1
301	3451	-1
301	4569	-1
301	5108	1
301	6377	1
301	6486	-1
301	8090	-1
301	8859	-1
301	9250	-1
301	9546	-1
301	10532	-1
301	14278	-1
301	14438	1
301	20721	-1
301	24072	-1
301	25414	-1
301	26049	-1
301	26884	-1
301	28162	1
301	29752	-1
301	30475	-1
301	30664	-1
301	30885	-1
301	31073	1
301	31074	1
301	31075	1
301	31076	-1
301	31077	-1
301	31078	-1
301	31079	-1
301	31080	-1
301	31081	-1
301	31082	-1
303	191	1
303	549	1
303	3338	1
303	9575	1
303	9732	1
303	12706	1
303	31682	1
303	31683	1
303	31684	1
303	31685	1
303	31686	1
303	31687	1
303	31688	1
303	31689	1
303	31690	-1
308	1268	-1
308	2406	-1
308	3491	-1
308	4320	-1
308	4549	-1
308	7892	1
308	8247	-1
308	9179	-1
308	17614	-1
308	21652	1
308	31691	-1
308	31692	-1
308	31693	-1
309	191	1
309	760	1
309	1293	1
309	31694	1
310	3378	-1
310	19349	-1
310	24073	1
311	191	1
311	531	1
311	576	1
311	1305	1
311	1570	1
311	1574	1
311	1613	1
311	2477	1
311	2753	1
311	2784	1
311	3566	1
311	3888	1
311	4055	1
311	4061	1
311	4840	1
311	5096	1
311	5102	1
311	5225	1
311	5362	1
311	5498	1
311	6677	1
311	7230	1
311	8159	1
311	9235	1
311	10481	1
311	11139	1
311	13036	1
311	13933	1
311	14173	1
311	14194	1
311	15095	1
311	15863	1
311	15980	1
311	19432	1
311	20089	1
311	20328	1
311	22615	1
311	24150	1
311	24986	1
311	26019	1
311	26030	1
311	27376	1
311	31494	1
311	31695	1
311	31696	1
311	31697	1
311	31698	1
311	31699	1
311	31700	1
311	31701	1
313	33	1
313	41	1
313	80	1
313	191	1
313	1602	1
313	3251	1
313	8094	1
313	14938	1
313	31702	1
313	31703	1
313	31704	1
313	31705	-1
314	191	1
314	387	1
314	510	1
314	550	1
314	940	1
314	1779	1
314	3264	1
314	3992	1
314	7304	1
314	7645	1
314	26053	1
314	29439	1
314	31706	1
314	31707	1
316	658	1
316	3135	1
316	5746	1
316	16299	1
317	191	1
318	191	1
318	531	-1
318	2490	1
318	4164	1
318	9545	-1
318	9802	-1
318	9813	-1
318	9835	-1
318	20641	-1
318	28102	1
318	30278	1
318	31708	1
318	31709	-1
319	29297	1
319	31710	1
320	31	1
320	41	1
320	80	1
320	112	1
320	172	1
320	197	1
320	478	1
320	530	1
320	602	1
320	636	1
320	661	1
320	670	1
320	672	1
320	734	1
320	747	1
320	911	1
320	1002	1
320	1011	1
320	1052	1
320	1117	1
320	1191	1
320	1645	1
320	1739	1
320	1858	1
320	1992	1
320	2330	1
320	2364	1
320	2797	1
320	2826	1
320	2912	1
320	2943	1
320	3139	1
320	3238	1
320	3642	1
320	3896	1
320	4145	1
320	4443	1
320	5982	1
320	6414	1
320	6508	1
320	6511	1
320	6521	1
320	6595	1
320	7446	1
320	7576	1
320	7621	1
320	8310	1
320	8588	1
320	8984	1
320	11126	1
320	11410	1
320	11674	1
320	11822	1
320	13473	1
320	14137	1
320	15488	1
320	16465	1
320	16572	1
320	18323	1
320	20523	1
320	21928	1
320	22464	1
320	23981	1
320	25553	1
320	31711	1
320	31712	1
320	31713	1
320	31714	1
320	31715	1
320	31716	1
320	31717	1
320	31718	1
320	31719	1
320	31720	1
320	31721	1
320	31722	1
320	31723	1
320	31724	1
321	31	1
321	52	1
321	191	1
321	530	1
321	635	1
321	734	1
321	744	1
321	754	1
321	760	-1
321	1073	1
321	1100	1
321	1120	1
321	1813	1
321	2170	1
321	2767	1
321	4463	1
321	5605	1
321	5660	1
321	7381	1
321	8180	1
321	8694	1
321	8998	1
321	14803	1
321	16984	1
321	31725	1
322	660	1
322	662	1
322	3217	-1
322	4067	-1
322	5746	-1
322	6133	1
322	10248	1
322	19677	1
322	23623	-1
323	85	-1
323	161	1
323	531	-1
323	2232	-1
323	3052	-1
323	5697	-1
323	8701	1
323	9340	-1
323	14137	1
323	14216	-1
323	20202	-1
323	22357	1
323	25847	1
323	28866	-1
323	31726	1
323	31727	1
323	31728	1
324	191	1
324	311	-1
324	338	-1
324	423	1
324	433	-1
324	438	-1
324	452	1
324	531	-1
324	534	-1
324	597	-1
324	773	1
324	885	1
324	911	-1
324	912	-1
324	922	-1
324	1280	-1
324	1334	-1
324	1344	1
324	1582	1
324	2013	-1
324	2490	-1
324	2904	1
324	3217	1
324	3397	1
324	3490	-1
324	3897	-1
324	3970	1
324	4014	1
324	4018	-1
324	4482	-1
324	4643	-1
324	5128	1
324	5160	-1
324	5767	1
324	9545	-1
324	9794	1
324	9802	-1
324	9813	-1
324	9835	-1
324	10762	-1
324	11275	-1
324	11897	1
324	13783	-1
324	14194	-1
324	14906	-1
324	18558	1
324	19668	-1
324	20640	-1
324	22612	-1
324	27078	-1
324	30356	-1
324	30448	1
324	31729	1
324	31730	1
324	31731	-1
324	31732	-1
324	31733	-1
325	7	1
325	17	1
325	47	1
325	55	1
325	58	1
325	191	1
325	192	1
325	315	1
325	337	1
325	349	1
325	655	1
325	781	1
325	850	1
325	912	1
325	1241	1
325	1253	1
325	1602	1
325	2153	1
325	2835	1
325	3217	1
325	3289	1
325	3892	1
325	4067	1
325	4145	1
325	4564	1
325	4777	1
325	4901	1
325	4928	1
325	5059	1
325	5223	1
325	6155	1
325	6158	1
325	6715	1
325	7983	1
325	8166	1
325	9296	1
325	9459	1
325	9771	1
325	9905	1
325	10091	1
325	10176	1
325	10878	1
325	12381	1
325	12700	1
325	12701	1
325	12702	1
325	12703	1
325	12704	1
325	12705	1
325	12706	1
325	12707	1
325	12708	1
325	12709	1
325	12710	1
325	12711	1
325	12712	1
325	12713	1
325	12714	1
325	12715	1
325	12716	1
325	12717	1
325	12718	1
325	12719	1
327	191	1
328	932	1
328	1500	1
328	2079	1
328	5076	-1
328	5107	1
328	5452	1
328	27412	1
328	31734	1
328	31735	1
328	31736	-1
329	62	1
329	70	1
329	191	1
329	197	1
329	362	1
329	660	1
329	662	1
329	718	1
329	760	1
329	981	1
329	1003	1
329	1041	1
329	1049	1
329	1118	1
329	1143	1
329	1179	1
329	1274	1
329	1311	1
329	1514	1
329	1582	1
329	1650	1
329	1731	1
329	1773	1
329	1782	1
329	1785	1
329	2015	1
329	2355	1
329	2374	1
329	2452	1
329	2551	1
329	2815	1
329	2817	1
329	2915	1
329	3014	1
329	3026	1
329	3214	1
329	3347	1
329	3640	1
329	3768	1
329	3903	1
329	3907	1
329	4354	1
329	5254	1
329	5348	1
329	5362	1
329	5479	1
329	5591	1
329	5693	1
329	6189	1
329	6202	1
329	6219	1
329	6478	1
329	6610	1
329	6614	1
329	6637	1
329	7262	1
329	7313	1
329	7836	1
329	8074	1
329	8380	1
329	8490	1
329	9375	1
329	9490	1
329	9831	1
329	10443	1
329	11080	1
329	11277	1
329	11377	1
329	11603	1
329	11615	1
329	13112	1
329	14311	1
329	14433	1
329	15045	1
329	15229	1
329	15323	1
329	17070	1
329	17684	1
329	18823	1
329	22165	1
329	22572	1
329	23191	1
329	24969	1
329	25078	1
329	25996	1
329	27419	1
329	28368	1
329	28835	1
329	29910	1
329	30387	1
329	31087	1
329	31418	1
329	31695	1
329	31737	1
329	31738	1
329	31739	1
329	31740	1
329	31741	1
329	31742	1
329	31743	1
329	31744	1
329	31745	1
330	85	1
330	88	1
330	149	1
330	191	1
330	218	1
330	501	1
330	510	1
330	580	1
330	620	1
330	630	1
330	640	1
330	641	1
330	662	1
330	668	1
330	799	1
330	811	1
330	835	1
330	838	1
330	851	1
330	868	1
330	899	1
330	906	1
330	909	1
330	912	1
330	940	1
330	1000	1
330	1001	1
330	1013	1
330	1035	1
330	1087	1
330	1180	1
330	1220	1
330	1353	1
330	1536	1
330	1540	1
330	1574	1
330	1650	1
330	1688	1
330	1701	1
330	1779	1
330	1782	1
330	1877	1
330	2061	1
330	2361	1
330	2451	1
330	2515	1
330	2537	1
330	2550	1
330	2576	1
330	2784	1
330	2837	1
330	2908	1
330	3027	1
330	3153	1
330	3185	1
330	3209	1
330	3246	1
330	3324	1
330	3441	1
330	3527	1
330	3586	1
330	3594	1
330	3710	1
330	3958	1
330	3992	1
330	4396	1
330	4562	1
330	4894	1
330	4906	1
330	4956	1
330	5047	1
330	5056	1
330	5060	1
330	5211	1
330	5217	1
330	5239	1
330	5639	1
330	5799	1
330	5888	1
330	6105	1
330	6333	1
330	6334	1
330	6394	1
330	6418	1
330	6734	1
330	7432	1
330	7545	1
330	7570	1
330	7576	1
330	7606	1
330	7858	1
330	7943	1
330	7961	1
330	8052	1
330	8106	1
330	8110	1
330	8120	1
330	8143	1
330	8191	1
330	8193	1
330	8241	1
330	8329	1
330	8624	1
330	8680	1
330	8773	1
330	8797	1
330	9224	1
330	9235	1
330	9496	1
330	9679	1
330	9821	1
330	9966	1
330	10226	1
330	10278	1
330	10460	1
330	11663	1
330	11719	1
330	11728	1
330	11820	1
330	11931	1
330	11994	1
330	12755	1
330	13036	1
330	13933	1
330	14010	1
330	14706	1
330	14739	1
330	15060	1
330	15878	1
330	15907	1
330	16056	1
330	16137	1
330	16557	1
330	16757	1
330	16772	1
330	16909	1
330	17383	1
330	17422	1
330	17671	1
330	18533	1
330	20233	1
330	20298	1
330	20301	1
330	20926	1
330	21259	1
330	21491	1
330	21608	1
330	21631	1
330	21985	1
330	23801	1
330	24381	1
330	24682	1
330	25529	1
330	25847	1
330	26030	1
330	26732	1
330	26908	1
330	28384	1
330	29241	1
330	30201	1
330	30618	1
330	31488	1
330	31489	1
330	31490	1
330	31491	1
330	31492	1
330	31493	1
330	31494	1
330	31495	1
330	31496	1
330	31497	1
330	31498	1
330	31499	1
330	31500	1
330	31501	1
330	31502	1
330	31503	1
330	31504	1
330	31505	1
330	31506	1
330	31507	1
330	31508	1
330	31509	1
330	31510	1
330	31511	1
330	31512	1
330	31513	1
330	31514	1
330	31515	1
331	30	1
331	35	1
331	47	1
331	52	1
331	98	1
331	172	1
331	176	-1
331	191	1
331	197	1
331	343	1
331	433	-1
331	464	-1
331	531	-1
331	534	-1
331	550	1
331	636	1
331	658	1
331	678	-1
331	695	-1
331	719	1
331	752	1
331	787	-1
331	888	-1
331	895	-1
331	914	1
331	995	-1
331	1006	-1
331	1052	1
331	1060	1
331	1220	1
331	1344	-1
331	1389	1
331	1406	1
331	1700	1
331	1703	-1
331	1744	-1
331	1923	-1
331	1953	-1
331	1998	-1
331	2013	-1
331	2057	1
331	2245	1
331	2888	1
331	3160	1
331	3190	-1
331	3324	1
331	3978	-1
331	4092	1
331	4168	1
331	4405	1
331	4496	-1
331	4816	-1
331	4901	-1
331	4957	-1
331	5120	-1
331	5128	-1
331	5133	1
331	6158	-1
331	6254	-1
331	6261	-1
331	6272	-1
331	6533	1
331	6667	1
331	6763	-1
331	6775	-1
331	7187	-1
331	7564	-1
331	7755	-1
331	7829	-1
331	8178	-1
331	8295	-1
331	8332	-1
331	8622	-1
331	8647	-1
331	9004	-1
331	9131	1
331	9250	-1
331	9477	-1
331	9508	-1
331	9570	-1
331	9691	-1
331	9738	1
331	9739	1
331	9740	1
331	9741	1
331	9742	1
331	9743	1
331	9744	1
331	9745	1
331	9746	1
331	9747	1
331	9748	1
331	9749	1
331	9750	1
331	9751	1
331	9752	1
331	9753	1
331	9754	1
331	9755	-1
331	9756	-1
331	9757	-1
331	9758	-1
331	9759	-1
331	9760	-1
331	9761	-1
331	9762	-1
331	9763	-1
331	9764	-1
331	9765	-1
331	9766	-1
331	9767	-1
331	9768	-1
331	9769	-1
331	9770	-1
331	9771	-1
331	9772	-1
331	9773	-1
331	9774	-1
331	9775	-1
331	9776	-1
331	9777	-1
331	9778	-1
331	9779	-1
331	9780	-1
331	9781	-1
331	9782	-1
331	9783	-1
331	9784	-1
331	9785	-1
331	9786	-1
331	9787	-1
331	9788	-1
331	9789	-1
331	9790	-1
331	9791	-1
331	9792	-1
331	9793	-1
331	9794	-1
331	9795	-1
331	9796	-1
331	9797	-1
331	9798	-1
331	9799	-1
331	9800	-1
331	9801	-1
331	9802	-1
331	9803	-1
331	9804	-1
331	9805	-1
331	9806	-1
331	9807	-1
331	9808	-1
331	9809	-1
331	9810	-1
331	9811	-1
331	9812	-1
331	9813	-1
331	9814	-1
331	9815	-1
331	9816	-1
331	9817	-1
331	9818	-1
331	9819	-1
331	9820	-1
331	9821	-1
331	9822	-1
331	9823	-1
331	9824	-1
331	9825	-1
331	9826	-1
331	9827	-1
331	9828	-1
331	9829	-1
331	9830	-1
331	9831	-1
331	9832	-1
331	9833	-1
331	9834	-1
331	9835	-1
331	9836	-1
331	9837	-1
331	9838	-1
331	9839	-1
331	9840	-1
331	9841	-1
331	9842	-1
335	191	1
336	17	1
336	31	1
336	47	1
336	94	1
336	112	1
336	191	1
336	231	1
336	262	1
336	539	1
336	553	1
336	620	1
336	629	-1
336	661	1
336	662	1
336	702	1
336	739	1
336	780	1
336	884	1
336	888	1
336	906	1
336	923	1
336	1052	1
336	1118	1
336	1227	1
336	1247	1
336	1311	-1
336	1382	1
336	1438	1
336	1441	-1
336	1530	1
336	1602	1
336	1707	1
336	1731	1
336	1934	1
336	2013	-1
336	2220	1
336	2358	-1
336	2477	1
336	2759	1
336	2817	1
336	2819	-1
336	2851	1
336	2966	1
336	3110	1
336	3211	1
336	3216	1
336	3338	1
336	3455	1
336	3659	1
336	3887	1
336	4092	1
336	4343	1
336	4521	-1
336	4533	1
336	4879	1
336	4905	1
336	4938	1
336	5605	1
336	5712	1
336	5789	1
336	5891	1
336	6009	1
336	6034	1
336	6158	-1
336	6192	1
336	6340	1
336	6401	1
336	6850	-1
336	7125	1
336	8221	1
336	8364	1
336	8836	1
336	9363	1
336	9794	1
336	10226	1
336	10389	1
336	10528	1
336	11404	1
336	12364	1
336	12685	1
336	13487	1
336	14150	1
336	14177	1
336	14535	1
336	14938	-1
336	15761	1
336	20330	1
336	21474	1
336	22803	1
336	22879	1
336	24360	1
336	24378	1
336	24379	1
336	24380	1
336	24381	1
336	24382	1
336	24383	1
336	24384	1
336	24385	1
336	24386	1
336	24387	1
336	24388	1
336	24389	1
336	24390	1
336	24391	1
336	24392	1
336	24393	1
336	24394	-1
336	24395	-1
336	24396	-1
336	24397	-1
337	539	1
337	641	1
337	661	1
337	1417	1
337	4968	1
337	8975	1
337	9004	1
337	19032	1
337	31746	1
338	787	-1
338	911	1
338	2538	-1
338	8440	1
338	10445	-1
338	12382	-1
338	31747	1
339	191	1
340	191	1
340	21596	1
342	191	1
343	31	1
343	47	1
343	58	1
343	672	1
343	1418	1
343	1631	-1
343	1852	-1
343	1926	-1
343	2044	-1
343	2631	-1
343	2866	1
343	3014	1
343	3026	1
343	3217	1
343	3523	1
343	4218	1
343	4529	1
343	4920	-1
343	6016	-1
343	6158	-1
343	6418	-1
343	6615	1
343	6972	-1
343	7577	1
343	8530	-1
343	8588	1
343	10290	1
343	10540	-1
343	12047	-1
343	12830	1
343	12831	1
343	12832	1
343	12833	1
343	12834	1
343	12835	1
343	12836	1
343	12837	1
343	12838	1
343	12839	1
343	12840	1
343	12841	1
343	12842	-1
343	12843	-1
343	12844	-1
343	12845	-1
343	12846	-1
344	47	1
344	191	1
344	2013	-1
344	4566	1
344	5140	1
344	9780	1
344	13362	1
344	14711	1
344	24410	1
344	24411	1
344	24412	1
344	24413	-1
345	80	1
345	164	-1
345	191	1
345	195	1
345	411	1
345	515	1
345	636	1
345	662	1
345	678	1
345	737	1
345	770	1
345	911	1
345	1052	1
345	1125	1
345	1370	1
345	1602	1
345	1701	1
345	1739	1
345	1965	1
345	2038	-1
345	2391	1
345	2455	1
345	2473	-1
345	2813	1
345	2820	1
345	2849	1
345	2851	1
345	2889	1
345	3217	1
345	4458	-1
345	5516	1
345	5625	-1
345	5912	1
345	6265	-1
345	6352	1
345	6527	1
345	7644	-1
345	7778	1
345	8109	1
345	8113	-1
345	8490	1
345	8762	-1
345	9379	-1
345	9731	1
345	10013	1
345	10426	1
345	10632	-1
345	13397	1
345	13824	1
345	14333	1
345	19142	1
345	20456	1
345	21567	1
345	25872	-1
345	26809	1
345	28564	-1
345	30544	-1
345	31748	1
345	31749	1
345	31750	1
345	31751	1
345	31752	-1
345	31753	-1
347	97	1
347	98	1
347	183	1
347	191	1
347	313	1
347	421	1
347	437	-1
347	452	1
347	490	1
347	515	1
347	593	1
347	601	1
347	660	1
347	663	1
347	787	1
347	790	1
347	797	1
347	885	1
347	900	-1
347	920	-1
347	923	-1
347	1030	1
347	1031	1
347	1252	1
347	1280	1
347	1313	-1
347	1334	-1
347	1426	1
347	1596	1
347	1686	1
347	1715	1
347	1729	-1
347	2057	1
347	2363	-1
347	2400	1
347	2477	1
347	2819	-1
347	3140	1
347	3160	1
347	3190	-1
347	3195	1
347	3336	-1
347	3417	1
347	3487	1
347	3503	1
347	3544	-1
347	3675	1
347	3955	1
347	3973	1
347	3978	1
347	4003	1
347	4013	1
347	4057	1
347	4126	1
347	4759	1
347	4944	1
347	5398	1
347	5583	-1
347	5613	-1
347	5746	1
347	6144	1
347	6155	1
347	6168	1
347	6246	1
347	6262	1
347	6614	-1
347	6712	-1
347	6850	-1
347	7304	1
347	7372	1
347	7645	-1
347	7662	-1
347	7776	1
347	7827	-1
347	8105	1
347	8126	1
347	8315	1
347	8381	1
347	8575	-1
347	8679	1
347	9351	1
347	9359	1
347	9523	1
347	9575	-1
347	9753	-1
347	10221	1
347	10329	1
347	10383	1
347	10632	1
347	10797	-1
347	10804	1
